Y,E1,E2,E3,E4,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20
813.3018171,99.62480897,100.0311817,99.34867176,99.9935783,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806.2661949,101.7386512,99.90829098,99.59914323,98.59732442,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
798.3507047,101.936846,99.6740717,98.88828435,99.27446172,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0
788.6284484,99.81619485,100.0924441,98.64014485,98.81979257,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
807.0013327,100.8853987,100.768056,100.8224263,99.91877675,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
812.1209056,101.6641136,100.0235787,98.61324573,99.88819131,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
810.0340134,100.7631974,101.0123111,98.79346807,100.1672623,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
804.5434682,101.2388089,100.1559634,99.68304228,100.8998069,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
822.1152774,100.7132262,100.8033027,100.4429162,101.1346863,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0
800.2280821,101.5600672,97.86398893,99.21089136,99.33277736,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
797.8173569,99.72345653,101.6396704,99.71231517,99.33046115,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
795.6803372,99.75602775,100.9436842,100.4314317,98.85378801,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1
806.2018171,100.8579008,100.4292349,99.6270425,100.7926434,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
817.9926739,99.9401049,99.68380362,102.6114341,100.9341952,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
787.7801919,100.3209314,99.6831881,100.2633646,98.95760194,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
805.2718024,99.81793165,98.96097096,99.67282409,100.4745684,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
800.03022,99.42009027,100.0366341,98.70196215,100.1115503,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
809.1440224,100.4573195,100.8691992,99.29306356,100.1634189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
796.0292295,100.0637468,98.27161783,99.40518432,98.5473937,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
786.8165715,98.03056425,102.0230033,101.0066765,100.0820684,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
810.2192557,101.4680542,100.6006469,98.09364543,99.44678619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
794.6842532,99.52480872,101.1366894,100.1257796,98.88388826,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
801.1051332,97.94220548,100.6652595,100.0084914,98.67725121,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
785.059146,99.98130372,100.1630032,99.10688026,101.7362391,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
793.8212189,99.92377904,99.95072584,99.19128634,101.5201691,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
812.1464606,99.6287841,98.71911237,100.9195045,98.40855397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
791.9754918,101.6465354,98.91963595,99.38745859,100.3059164,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
810.8764191,98.87568748,99.11168674,100.8119543,100.0276527,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
785.417187,99.61975674,102.1695719,98.42108394,100.1623626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
803.2696344,100.0293499,99.49213183,97.38212179,97.88412327,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
797.545038,100.5044674,100.044209,100.1288596,98.82416131,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
805.7642788,100.0927084,99.90827641,100.6387123,99.80952082,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
791.1910978,100.8277815,100.5286289,100.8568105,98.22058439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
808.6601081,99.29906899,98.67089886,99.69224913,100.12191,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
808.6173782,99.37943392,100.306208,100.9944407,101.0423709,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
797.6053488,101.8218014,101.2002798,98.19102116,99.59993025,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
813.6968076,98.24690049,100.1423565,98.73876839,100.7666755,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
803.3016177,99.94216891,99.16998842,101.145399,99.59821811,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
813.907487,99.6628175,98.62992997,100.4659785,100.1010161,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
796.2168918,98.74317005,100.4662715,99.9714592,102.125172,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
828.2605431,101.7750827,100.6556912,99.41841497,101.1449729,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
808.200346,100.6516399,99.76229216,98.82143134,99.16186888,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
802.5930464,98.79682362,98.85647963,97.94530055,98.74603512,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
819.7557411,101.0750208,98.82287953,100.2132361,100.8350482,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
814.4958,100.7469611,100.6956111,101.7756926,99.57907891,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
818.0502228,99.6819912,99.6701368,101.5544457,99.90091701,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1
800.9177275,100.3225112,99.79901366,99.65414818,101.3588985,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
799.2031099,99.33024986,100.1528931,100.158143,100.7124073,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
798.5519923,99.83755368,100.0054156,98.69283709,99.77662919,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
791.4327393,100.1916984,98.86504617,99.71691057,100.4916055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812.57243,99.9290518,99.90347144,100.5219934,100.8557122,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
786.3138072,101.1575549,100.278609,99.58493485,101.8001211,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
815.9499494,100.7892578,99.82704444,98.9445343,100.7959399,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
810.3735749,99.34961334,98.79354631,99.42361125,102.6269492,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
794.9651091,100.7189914,100.3906968,99.13422449,99.25629425,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
804.3882003,100.2989486,98.61224449,99.61317006,100.7337749,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
807.0415555,100.3366108,99.31918498,101.0972571,100.9439856,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
809.5353545,98.87742493,99.22143451,100.3478693,99.47269984,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
812.085146,100.248448,100.4214387,100.5293151,99.49941724,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
804.9501031,100.6465517,99.5583089,100.7110677,99.47729526,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
792.3847454,101.2893133,100.1347895,97.95187766,99.08074166,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
801.4539868,101.7575469,101.5209481,100.3921477,99.95076112,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
795.4454693,99.52231474,99.31428471,99.11856127,99.95863255,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
796.9728122,98.47867466,98.78602784,98.76385948,97.59019898,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
789.9099654,100.4833476,101.3947142,98.29489118,99.18289186,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
800.3344036,100.1241272,100.7065999,100.9826494,98.35549184,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1
808.0616985,99.04681596,98.64334765,100.9796313,99.97839886,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1
814.4264938,100.3337425,99.92605482,100.4273043,99.4793423,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
797.847731,99.83013145,101.8952602,99.80483029,99.85972718,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
784.0602506,98.43902615,101.0325139,99.00296977,100.064577,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
824.8882076,100.0118105,100.6576749,100.7325998,100.5279574,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
796.0475237,100.4331341,102.3042329,100.1348545,100.9814308,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
805.8252788,100.7742597,101.2348142,99.92586109,99.95085333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
778.8150816,100.552365,100.0120145,98.93090174,99.89894095,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
812.5597843,100.1425384,98.10586546,101.1882714,100.9252548,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
820.4475059,99.63297279,99.99214932,100.6624658,100.2946995,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
807.2312139,100.3085004,101.2806288,101.01294,101.0699062,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
788.1687135,98.95903329,100.6077786,99.47381944,99.3189613,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
792.4283859,101.173676,100.5832158,99.54344616,99.77109687,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
822.6128935,100.4455414,99.39307666,99.53781294,101.346995,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0
812.7449772,100.0711853,101.1195692,100.8431745,101.3885056,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
817.5925858,98.13666774,97.97220653,101.4066186,101.910613,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
808.7002598,98.95912038,100.9101312,101.1291141,98.83240317,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1
808.7669542,98.65374309,98.73663337,99.19058995,101.6436733,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
807.8217064,101.9401076,100.428913,100.2539995,101.8839741,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1
804.9150417,100.6523571,101.7716144,101.0504537,99.68341221,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
812.2715305,100.714323,99.68397584,101.5096258,99.98004295,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
801.1332498,100.8318465,101.4220392,100.8078159,99.21122829,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1
799.5157692,100.4587233,103.560925,99.78902067,99.6056678,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
806.2329726,99.96615149,99.22309899,99.66442368,100.7765324,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
796.9242978,99.94074359,99.18561408,99.02811777,100.4387353,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
814.7039581,100.9109414,99.66681053,101.2748654,101.5487722,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
807.0351518,100.6884988,101.4799162,99.16860693,101.0872725,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
795.9560246,99.67014371,98.92994445,102.0545559,100.2643528,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
811.1488557,99.52683313,100.2558685,97.76124592,100.1753686,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
796.7532002,98.14611277,99.63131435,99.40803287,101.3307136,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1
828.9884451,101.7579196,101.0529816,101.3545451,100.3818161,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
810.3495567,99.44612282,99.1051261,101.9130626,102.5011417,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
795.3508116,99.10292504,101.7291822,98.79327042,99.9636504,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
793.3071364,98.45253398,99.55617632,99.27548211,100.0742901,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
809.7640836,99.51469011,99.07602002,100.596807,100.7010517,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
819.0859957,101.2313885,98.3468681,99.73928905,100.3996277,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
793.6356036,99.98529673,100.477355,99.5960402,98.91363183,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
806.5148788,99.22479594,98.67195729,98.92416777,100.3859474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
817.3507354,99.52127941,99.38850922,102.3370146,101.0652998,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
787.8077833,99.68967298,98.44094712,99.37185391,101.2911168,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
818.1116485,100.6419049,100.1161799,100.355582,101.8439636,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
803.4449746,100.8542611,99.66341126,101.3730772,99.64307725,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
799.4876888,97.67052724,101.1743788,98.77769645,99.59902254,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
789.2507027,100.0092272,100.7903934,98.41093945,100.2441951,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
801.1102564,99.88844628,99.60541655,101.0634871,99.83981399,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
811.7688939,101.0604339,101.1869677,100.9746319,98.83841844,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
806.0260541,101.1433985,98.75125102,99.73929084,100.9321439,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
800.1920706,101.564644,99.37078927,99.29185628,100.3987185,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
794.8569005,100.010572,100.202807,99.74398099,97.98321645,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
804.1277654,98.8036995,101.1923789,101.2855603,97.95912279,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
812.9421011,101.6339005,100.529086,99.75111457,100.7320166,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0
771.7040287,98.54093142,101.4250257,97.35318391,98.18805356,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
798.2719667,100.6738905,99.0003056,98.76057606,101.3525531,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
818.9433295,99.33300594,98.6357442,100.4308079,99.67772827,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
811.1781377,100.1136444,99.01368497,100.8139898,100.4992531,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
799.9466879,100.1653538,100.6216202,99.83993083,98.63926648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
792.291203,98.36116079,97.39280868,100.1335532,99.8537802,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
803.6790849,99.46867034,99.5275999,101.2927371,101.532524,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
815.6401111,100.5829941,99.56616189,100.0384565,99.80184263,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
822.5765385,99.66031123,100.411213,100.8652022,99.45791653,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
796.5419087,100.6666241,96.36888901,99.95300367,100.4384558,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
809.0714949,102.3837728,100.4653142,99.76762871,99.98772368,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
815.5341985,100.2481899,97.64889841,102.2550292,99.65957287,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
796.4424458,99.59748246,99.66944012,100.86987,100.5356184,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
803.9372851,98.39361735,101.388601,98.25515614,102.444837,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
786.8617602,99.30143735,101.6750307,100.7591008,101.025456,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1
805.9610052,102.4408165,99.28072,98.1714232,99.75991553,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
809.8957486,99.5950841,100.0786556,100.9639567,101.2580987,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
826.1089713,98.88120673,100.7264285,101.2371175,100.2821988,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
805.9460124,99.54147058,100.3679223,101.6748449,100.3592786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
794.1321818,99.05314691,99.41759694,98.95612575,98.97722396,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1
790.9291622,100.7124897,100.0401978,99.60949641,99.933405,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
807.7905821,99.85583867,99.408433,98.19206172,102.12675,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
788.8866935,98.66069034,99.65539755,101.7164888,102.4382845,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
812.1727755,100.6207452,99.84431439,100.2616622,100.3660858,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
819.3246846,101.178715,99.5178516,100.2496484,99.21013596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806.7303316,99.54063221,102.3106138,100.6148567,98.79830227,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
798.3351311,99.46033943,100.1680023,99.30082701,102.2004176,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
791.3799592,98.78415123,99.54047966,99.74859344,99.1709366,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
804.9278508,99.76520697,99.99516682,99.5964064,100.7505102,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
824.0606765,100.0280311,99.69955294,99.88547062,99.32842432,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
810.0530914,99.43057786,101.2524681,99.65215554,99.15949066,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
811.0039282,99.59343512,100.2427173,99.93310674,99.61151012,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
815.621203,100.3856124,100.0160876,99.93900595,101.5020044,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
791.0872378,99.48631578,100.3103431,98.72060044,100.2982228,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
778.7380889,99.3643707,100.6874157,99.51837265,100.8654711,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
815.0103507,100.769869,100.7515655,99.71183374,99.88046763,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
807.0400475,100.1531616,101.0753046,99.02789046,100.0036354,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
828.2549191,99.93316883,99.99407318,100.542647,100.332421,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
811.0218635,100.20707,100.5452813,100.3672388,100.5478196,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
799.845624,101.1871486,101.6125533,100.417847,99.47154871,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
797.2990732,100.3424944,101.8269796,100.1770341,97.45627911,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
810.219258,101.1729973,100.3967701,100.7667938,98.61976258,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
795.8794169,101.8121143,100.7645395,100.407048,99.7353358,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
808.4520187,98.41487814,98.45100995,99.49001896,101.7065435,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
810.0452974,100.3740484,100.4754816,99.12333336,99.16919265,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
813.3759173,99.492302,99.74069573,101.4151262,99.89070076,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
815.206397,99.74980051,99.76646825,98.41043963,100.9641422,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
788.8599452,97.88534747,101.9294329,98.63412963,100.1118144,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
818.4389495,99.81361377,99.94313808,99.38572675,101.372816,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
788.8272251,99.44857627,101.5970913,99.25696879,102.8288154,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
808.0549495,100.2926026,98.60525194,99.90657884,101.1315223,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
787.2382165,100.8177604,99.82795018,98.44550716,100.0967341,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
800.3493019,100.5738539,100.185864,100.1579686,101.3855702,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
808.2152664,99.882563,100.3878008,99.92500187,101.3388148,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
813.4227726,98.69684686,99.78963552,100.6207355,97.97384937,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
799.9169745,100.2772694,99.26078188,101.8887354,99.26600216,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
801.881533,98.57911729,98.21772408,100.8579842,100.501232,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
799.9275089,98.89059317,99.73278723,99.06702724,100.4988926,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
825.6401993,101.1048297,99.25488249,101.3605965,99.88546305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
809.8380916,98.17433314,99.39391342,98.84152466,100.4830588,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
804.7810955,98.64826841,101.52435,99.80428671,100.5660126,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
814.8757435,100.9184526,100.259431,101.8097077,100.3086395,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
800.9100401,99.18793589,100.4151827,102.3307567,99.3854128,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1
812.789496,99.30008286,99.22765276,101.6919063,99.14092162,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
791.0627765,101.5362337,100.841586,99.55161513,100.2996759,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
797.4028451,100.489136,98.67325774,99.75332637,99.73101115,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
803.6233182,99.15422035,99.60229102,99.61597835,98.08593908,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
790.4591903,99.71751935,101.1359987,100.9342725,100.6182021,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
801.2459424,100.164453,100.6262227,100.9558168,100.5790373,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
811.4246124,101.0973769,99.55986254,100.2932417,100.3585423,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
812.3685626,98.97218096,98.32106371,100.3635172,98.56432242,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
805.2905887,99.61722137,99.19725465,102.3236903,101.3433192,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
803.4396889,99.19141745,99.73226547,98.80691549,99.69937476,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
787.0796706,99.3335884,98.66730624,98.66167426,99.60579771,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
812.4931542,98.91370319,100.8381209,101.0580681,99.70429136,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0
807.6939779,99.56630919,99.87621682,100.0940203,100.1386793,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
811.1435299,99.13680837,100.3637994,99.67102068,98.71682583,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
809.046395,99.53084574,99.26708757,100.5121401,99.64242572,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
797.1300811,100.6500974,99.29821609,99.66839406,100.1456044,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
819.0540518,97.64471431,100.70196,100.313648,100.4687257,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
811.4214393,99.06693058,99.42960042,100.0140722,101.6697918,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
789.9262366,98.87956259,99.12320032,98.91825374,99.28866925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
